日期,机组名称,变动成本电价
2024-01-03,广州251机组,432.97
2024-01-03,深圳244机组,432.97
2024-01-03,深圳245机组,432.97
2024-01-03,深圳246机组,432.97
2024-01-03,肇庆252机组,699.18
2024-01-03,肇庆253机组,699.18
2024-01-03,惠州239机组,432.97
2024-01-03,惠州240机组,432.97
2024-01-03,深圳249机组,757.44
2024-01-03,深圳241机组,432.97
2024-01-03,深圳242机组,432.97
2024-01-03,深圳243机组,432.97
2024-01-03,韶关159机组,529.55
2024-01-03,阳江74机组,399.66
2024-01-03,阳江75机组,399.66
2024-01-03,韶关38机组,464.39
2024-01-03,佛山32机组,464.39
2024-01-03,潮州89机组,375.87
2024-01-03,潮州90机组,399.66
2024-01-03,惠州48机组,419.33
2024-01-03,惠州49机组,419.33
2024-01-03,佛山33机组,464.39
2024-01-03,韶关39机组,464.39
2024-01-03,云浮101机组,464.39
2024-01-03,惠州50机组,375.87
2024-01-03,江门66机组,375.87
2024-01-03,汕尾55机组,399.66
2024-01-03,惠州51机组,375.87
2024-01-03,揭阳93机组,375.87
2024-01-03,汕尾56机组,399.66
2024-01-03,佛山34机组,442.4
2024-01-03,揭阳94机组,375.87
2024-01-03,湛江78机组,399.66
2024-01-03,湛江79机组,399.66
2024-01-03,佛山35机组,442.4
2024-01-03,江门67机组,375.87
2024-01-03,梅州109机组,534.55
2024-01-03,梅州110机组,534.55
2024-01-03,茂名85机组,442.4
2024-01-03,湛江82机组,419.33
2024-01-03,肇庆104机组,464.39
2024-01-03,湛江83机组,419.33
2024-01-03,肇庆105机组,464.39
2024-01-03,揭阳95机组,399.66
2024-01-03,广州3机组,419.33
2024-01-03,广州4机组,419.33
2024-01-03,广州1机组,419.33
2024-01-03,广州2机组,419.33
2024-01-03,阳江76机组,399.66
2024-01-03,阳江77机组,399.66
2024-01-03,茂名86机组,464.39
2024-01-03,佛山31机组,464.39
2024-01-03,梅州111机组,534.55
2024-01-03,深圳20机组,419.33
2024-01-03,深圳21机组,419.33
2024-01-03,深圳22机组,419.33
2024-01-03,江门68机组,399.66
2024-01-03,江门69机组,399.66
2024-01-03,广州12机组,419.33
2024-01-03,广州13机组,419.33
2024-01-03,广州14机组,419.33
2024-01-03,广州15机组,419.33
2024-01-03,汕头28机组,399.66
2024-01-03,江门70机组,399.66
2024-01-03,江门71机组,399.66
2024-01-03,汕头29机组,419.33
2024-01-03,汕头25机组,375.87
2024-01-03,河源45机组,442.4
2024-01-03,汕头26机组,375.87
2024-01-04,汕尾161机组,370.87
2024-01-04,汕尾162机组,370.87
2024-01-04,韶关164机组,459.39
2024-01-04,惠州235机组,699.18
2024-01-04,江门254机组,699.18
2024-01-04,肇庆256机组,699.18
2024-01-04,肇庆257机组,699.18
2024-01-04,深圳279机组,757.44
2024-01-04,深圳280机组,757.44
2024-01-04,深圳247机组,451.01
2024-01-04,惠州236机组,699.18
2024-01-04,惠州237机组,699.18
2024-01-04,深圳285机组,757.44
2024-01-04,深圳286机组,757.44
2024-01-04,东莞281机组,757.44
2024-01-04,东莞282机组,757.44
2024-01-04,东莞277机组,757.44
2024-01-04,惠州273机组,757.44
2024-01-04,惠州274机组,757.44
2024-01-04,深圳270机组,757.44
2024-01-04,深圳271机组,757.44
2024-01-04,深圳272机组,757.44
2024-01-04,佛山268机组,757.44
2024-01-04,佛山269机组,757.44
2024-01-04,中山266机组,757.44
2024-01-04,中山267机组,757.44
2024-01-04,珠海262机组,757.44
2024-01-04,珠海263机组,757.44
2024-01-04,中山259机组,699.18
2024-01-04,江门255机组,699.18
2024-01-04,中山260机组,699.18
2024-01-04,中山261机组,699.18
2024-01-04,韶关165机组,459.39
2024-01-04,珠海170机组,399.66
2024-01-04,珠海171机组,399.66
2024-01-04,广州7机组,699.18
2024-01-04,广州8机组,699.18
2024-01-04,东莞289机组,757.44
2024-01-04,湛江172机组,370.87
2024-01-04,湛江173机组,370.87
2024-01-04,广州291机组,661.04
2024-01-04,广州292机组,661.04
2024-01-04,清远293机组,699.18
2024-01-04,清远294机组,699.18
2024-01-04,阳江72机组,370.87
2024-01-04,阳江73机组,370.87
2024-01-04,东莞283机组,699.18
2024-01-04,东莞284机组,699.18
2024-01-04,东莞295机组,699.18
2024-01-04,东莞296机组,699.18
2024-01-04,珠海299机组,699.18
2024-01-04,珠海300机组,699.18
2024-01-04,茂名174机组,370.87
2024-01-04,茂名175机组,370.87
2024-01-04,东莞290机组,757.44
2024-01-04,东莞301机组,699.18
2024-01-04,东莞302机组,699.18
2024-01-04,东莞303机组,699.18
2024-01-04,东莞304机组,699.18
2024-01-04,佛山30机组,464.39
2024-01-04,阳江379机组,0.0
2024-01-04,湛江422机组,0.0
2024-01-04,河源178机组,410.8
2024-01-04,河源179机组,410.8
2024-01-04,阳江469机组,0.0
2024-01-04,深圳287机组,699.18
2024-01-04,广州307机组,699.18
2024-01-04,深圳288机组,699.18
2024-01-04,广州308机组,699.18
2024-01-04,佛山305机组,699.18
2024-01-04,佛山306机组,699.18
2024-01-04,揭阳309机组,790.38
2024-01-04,阳江359机组,300.0
2024-01-04,揭阳310机组,790.38
2024-01-04,阳江360机组,300.0
2024-01-04,江门180机组,437.4
2024-01-04,江门518机组,0.0
2024-01-04,揭阳524机组,0.0
2024-01-04,清远532机组,0.0
2024-01-04,江门547机组,0.0
2024-01-04,江门545机组,0.0
2024-01-04,珠海431机组,0.0
2024-01-04,阳江481机组,0.0
2024-01-04,清远205机组,410.8
2024-01-04,清远206机组,410.8
2024-01-04,惠州482机组,0.0
2024-01-04,汕头331机组,394.66
2024-01-04,汕头332机组,394.66
2024-01-04,惠州275机组,699.18
2024-01-04,惠州276机组,699.18
2024-01-04,东莞333机组,699.18
2024-01-04,云浮209机组,437.4
2024-01-04,湛江423机组,0.0
2024-01-04,湛江424机组,0.0
2024-01-04,广州339机组,699.18
2024-01-04,广州340机组,699.18
2024-01-04,佛山556机组,0.0
2024-01-04,广州346机组,661.04
2024-01-04,广州347机组,661.04
2024-01-04,江门557机组,0.0
2024-01-04,韶关529机组,0.0
2024-01-04,清远562机组,0.0
2024-01-04,清远561机组,0.0
2024-01-04,湛江495机组,0.0
2024-01-04,阳江470机组,0.0
2024-01-04,江门570机组,0.0
2024-01-04,梅州585机组,0.0
2024-01-04,汕尾484机组,0.0
2024-01-04,汕尾485机组,0.0
2024-01-04,梅州612机组,0.0
2024-01-04,广州9机组,661.04
2024-01-04,阳江620机组,0.0
2024-01-04,江门578机组,0.0
2024-01-04,汕头621机组,0.0
2024-01-04,阳江623机组,0.0
2024-01-04,汕尾626机组,0.0
2024-01-04,汕尾627机组,0.0
2024-01-04,韶关628机组,0.0
2024-01-04,揭阳629机组,0.0
2024-01-04,揭阳630机组,0.0
2024-01-04,阳江631机组,0.0
2024-01-04,阳江632机组,0.0
2024-01-04,惠州483机组,0.0
2024-01-04,湛江393机组,0.0
2024-01-04,湛江394机组,0.0
2024-01-04,阳江471机组,0.0
2024-01-04,韶关36机组,0.0
2024-01-04,清远634机组,0.0
2024-01-04,清远635机组,0.0
2024-01-04,中山636机组,0.0
2024-01-04,阳江638机组,0.0
2024-01-04,汕头639机组,0.0
2024-01-04,河源44机组,442.4
2024-01-04,深圳17机组,419.33
2024-01-04,深圳18机组,419.33
2024-01-04,深圳19机组,419.33
2024-01-04,广州5机组,464.39
2024-01-04,广州6机组,464.39
2024-01-04,汕头112机组,375.87
2024-01-04,汕头113机组,375.87
2024-01-04,揭阳92机组,399.66
2024-01-04,其他118机组,464.39
2024-01-04,其他119机组,464.39
2024-01-04,其他120机组,442.4
2024-01-04,其他121机组,442.4
2024-01-04,汕尾116机组,375.87
2024-01-04,汕尾117机组,375.87
2024-01-04,汕尾53机组,399.66
2024-01-04,潮州87机组,399.66
2024-01-04,潮州88机组,375.87
2024-01-04,汕尾54机组,399.66
2024-01-04,梅州106机组,534.55
2024-01-04,韶关40机组,464.39
2024-01-04,韶关41机组,464.39
2024-01-04,韶关42机组,442.4
2024-01-04,韶关43机组,442.4
2024-01-04,梅州124机组,442.4
2024-01-04,东莞128机组,399.66
2024-01-04,东莞129机组,399.66
2024-01-04,中山126机组,459.39
2024-01-04,中山127机组,459.39
2024-01-04,东莞130机组,399.66
2024-01-04,梅州125机组,437.4
2024-01-04,梅州107机组,534.55
2024-01-04,梅州108机组,534.55
2024-01-04,中山229机组,757.44
2024-01-04,江门65机组,399.66
2024-01-04,东莞211机组,699.18
2024-01-04,东莞212机组,699.18
2024-01-04,江门153机组,514.51
2024-01-04,江门154机组,514.51
2024-01-04,茂名84机组,514.51
2024-01-04,佛山147机组,514.51
2024-01-04,佛山148机组,514.51
2024-01-04,珠海222机组,699.18
2024-01-04,珠海223机组,699.18
2024-01-04,云浮139机组,514.51
2024-01-04,云浮140机组,514.51
2024-01-04,云浮100机组,464.39
2024-01-04,韶关149机组,524.55
2024-01-04,韶关150机组,524.55
2024-01-04,深圳218机组,757.44
2024-01-04,深圳219机组,757.44
2024-01-04,广州214机组,757.44
2024-01-04,广州215机组,757.44
2024-01-04,汕头27机组,419.33
2024-01-04,云浮155机组,514.51
2024-01-04,珠海220机组,699.18
2024-01-04,珠海221机组,699.18
2024-01-04,中山224机组,699.18
2024-01-04,中山225机组,699.18
2024-01-04,中山226机组,699.18
2024-01-04,云浮156机组,514.51
2024-01-04,珠海23机组,399.66
2024-01-04,珠海24机组,399.66
2024-01-04,广州131机组,464.17
2024-01-04,广州132机组,464.17
2024-01-04,韶关158机组,529.55
2024-01-04,东莞233机组,757.44
2024-01-04,东莞234机组,757.44
2024-01-04,湛江80机组,419.33
2024-01-04,深圳355机组,300.0
2024-01-04,湛江81机组,419.33
2024-01-04,阳江361机组,300.0
2024-01-04,阳江362机组,300.0
2024-01-04,深圳356机组,300.0
2024-01-04,深圳357机组,300.0
2024-01-04,深圳358机组,300.0
2024-01-04,阳江363机组,300.0
2024-01-04,阳江364机组,300.0
2024-01-04,中山227机组,699.18
2024-01-04,中山228机组,699.18
2024-01-04,惠州238机组,432.97
2024-01-04,广州250机组,432.97
2024-01-04,广州251机组,432.97
2024-01-04,深圳244机组,432.97
2024-01-04,深圳245机组,432.97
2024-01-04,深圳246机组,432.97
2024-01-04,肇庆252机组,699.18
2024-01-04,肇庆253机组,699.18
2024-01-04,惠州239机组,432.97
2024-01-04,惠州240机组,432.97
2024-01-04,深圳249机组,757.44
2024-01-04,深圳241机组,432.97
2024-01-04,深圳242机组,432.97
2024-01-04,深圳243机组,432.97
2024-01-04,韶关159机组,529.55
2024-01-04,阳江74机组,399.66
2024-01-04,阳江75机组,399.66
2024-01-04,韶关38机组,464.39
2024-01-04,佛山32机组,464.39
2024-01-04,潮州89机组,375.87
2024-01-04,潮州90机组,399.66
2024-01-04,惠州48机组,419.33
2024-01-04,惠州49机组,419.33
2024-01-04,佛山33机组,464.39
2024-01-04,韶关39机组,464.39
2024-01-04,云浮101机组,464.39
2024-01-04,惠州50机组,375.87
2024-01-04,江门66机组,375.87
2024-01-04,汕尾55机组,399.66
2024-01-04,惠州51机组,375.87
2024-01-04,揭阳93机组,375.87
2024-01-04,汕尾56机组,399.66
2024-01-04,佛山34机组,442.4
2024-01-04,揭阳94机组,375.87
2024-01-04,湛江78机组,399.66
2024-01-04,湛江79机组,399.66
2024-01-04,佛山35机组,442.4
2024-01-04,江门67机组,375.87
2024-01-04,梅州109机组,534.55
2024-01-04,梅州110机组,534.55
2024-01-04,茂名85机组,442.4
2024-01-04,湛江82机组,419.33
2024-01-04,肇庆104机组,464.39
2024-01-04,湛江83机组,419.33
2024-01-04,肇庆105机组,464.39
2024-01-04,揭阳95机组,399.66
2024-01-04,广州3机组,419.33
2024-01-04,广州4机组,419.33
2024-01-04,广州1机组,419.33
2024-01-04,广州2机组,419.33
2024-01-04,阳江76机组,399.66
2024-01-04,阳江77机组,399.66
2024-01-04,茂名86机组,464.39
2024-01-04,佛山31机组,464.39
2024-01-04,梅州111机组,534.55
2024-01-04,深圳20机组,419.33
2024-01-04,深圳21机组,419.33
2024-01-04,深圳22机组,419.33
2024-01-04,江门68机组,399.66
2024-01-04,江门69机组,399.66
2024-01-04,广州12机组,419.33
2024-01-04,广州13机组,419.33
2024-01-04,广州14机组,419.33
2024-01-04,广州15机组,419.33
2024-01-04,汕头28机组,399.66
2024-01-04,江门70机组,399.66
2024-01-04,江门71机组,399.66
2024-01-04,汕头29机组,419.33
2024-01-04,汕头25机组,375.87
2024-01-04,河源45机组,442.4
2024-01-04,汕头26机组,375.87
2024-01-05,汕尾161机组,370.87
2024-01-05,汕尾162机组,370.87
2024-01-05,韶关164机组,459.39
2024-01-05,惠州235机组,699.18
2024-01-05,江门254机组,699.18
2024-01-05,肇庆256机组,699.18
2024-01-05,肇庆257机组,699.18
2024-01-05,深圳279机组,757.44
2024-01-05,深圳280机组,757.44
2024-01-05,深圳247机组,451.01
2024-01-05,惠州236机组,699.18
2024-01-05,惠州237机组,699.18
2024-01-05,深圳285机组,757.44
2024-01-05,深圳286机组,757.44
2024-01-05,东莞281机组,757.44
2024-01-05,东莞282机组,757.44
2024-01-05,东莞277机组,757.44
2024-01-05,惠州273机组,757.44
2024-01-05,惠州274机组,757.44
2024-01-05,深圳270机组,757.44
2024-01-05,深圳271机组,757.44
2024-01-05,深圳272机组,757.44
2024-01-05,佛山268机组,757.44
2024-01-05,佛山269机组,757.44
2024-01-05,中山266机组,757.44
2024-01-05,中山267机组,757.44
2024-01-05,珠海262机组,757.44
2024-01-05,珠海263机组,757.44
2024-01-05,中山259机组,699.18
2024-01-05,江门255机组,699.18
2024-01-05,中山260机组,699.18
2024-01-05,中山261机组,699.18
2024-01-05,韶关165机组,459.39
2024-01-05,珠海170机组,399.66
2024-01-05,珠海171机组,399.66
2024-01-05,广州7机组,699.18
2024-01-05,广州8机组,699.18
2024-01-05,东莞289机组,757.44
2024-01-05,湛江172机组,370.87
2024-01-05,湛江173机组,370.87
2024-01-05,广州291机组,661.04
2024-01-05,广州292机组,661.04
2024-01-05,清远293机组,699.18
2024-01-05,清远294机组,699.18
2024-01-05,阳江72机组,370.87
2024-01-05,阳江73机组,370.87
2024-01-05,东莞283机组,699.18
2024-01-05,东莞284机组,699.18
2024-01-05,东莞295机组,699.18
2024-01-05,东莞296机组,699.18
2024-01-05,珠海299机组,699.18
2024-01-05,珠海300机组,699.18
2024-01-05,茂名174机组,370.87
2024-01-05,茂名175机组,370.87
2024-01-05,东莞290机组,757.44
2024-01-05,东莞301机组,699.18
2024-01-05,东莞302机组,699.18
2024-01-05,东莞303机组,699.18
2024-01-05,东莞304机组,699.18
2024-01-05,佛山30机组,464.39
2024-01-05,阳江379机组,0.0
2024-01-05,湛江422机组,0.0
2024-01-05,河源178机组,410.8
2024-01-05,河源179机组,410.8
2024-01-05,阳江469机组,0.0
2024-01-05,深圳287机组,699.18
2024-01-05,广州307机组,699.18
2024-01-05,深圳288机组,699.18
2024-01-05,广州308机组,699.18
2024-01-05,佛山305机组,699.18
2024-01-05,佛山306机组,699.18
2024-01-05,揭阳309机组,790.38
2024-01-05,阳江359机组,300.0
2024-01-05,揭阳310机组,790.38
2024-01-05,阳江360机组,300.0
2024-01-05,江门180机组,437.4
2024-01-05,江门518机组,0.0
2024-01-05,揭阳524机组,0.0
2024-01-05,清远532机组,0.0
2024-01-05,江门547机组,0.0
2024-01-05,江门545机组,0.0
2024-01-05,珠海431机组,0.0
2024-01-05,阳江481机组,0.0
2024-01-05,清远205机组,410.8
2024-01-05,清远206机组,410.8
2024-01-05,惠州482机组,0.0
2024-01-05,汕头331机组,394.66
2024-01-05,汕头332机组,394.66
2024-01-05,惠州275机组,699.18
2024-01-05,惠州276机组,699.18
2024-01-05,东莞333机组,699.18
2024-01-05,云浮209机组,437.4
2024-01-05,湛江423机组,0.0
2024-01-05,湛江424机组,0.0
2024-01-05,广州339机组,699.18
2024-01-05,广州340机组,699.18
2024-01-05,佛山556机组,0.0
2024-01-05,广州346机组,661.04
2024-01-05,广州347机组,661.04
2024-01-05,江门557机组,0.0
2024-01-05,韶关529机组,0.0
2024-01-05,清远562机组,0.0
2024-01-05,清远561机组,0.0
2024-01-05,湛江495机组,0.0
2024-01-05,阳江470机组,0.0
2024-01-05,江门570机组,0.0
2024-01-05,梅州585机组,0.0
2024-01-05,汕尾484机组,0.0
2024-01-05,汕尾485机组,0.0
2024-01-05,梅州612机组,0.0
2024-01-05,广州9机组,661.04
2024-01-05,阳江620机组,0.0
2024-01-05,江门578机组,0.0
2024-01-05,汕头621机组,0.0
2024-01-05,阳江623机组,0.0
2024-01-05,汕尾626机组,0.0
2024-01-05,汕尾627机组,0.0
2024-01-05,韶关628机组,0.0
2024-01-05,揭阳629机组,0.0
2024-01-05,揭阳630机组,0.0
2024-01-05,阳江631机组,0.0
2024-01-05,阳江632机组,0.0
2024-01-05,惠州483机组,0.0
2024-01-05,湛江393机组,0.0
2024-01-05,湛江394机组,0.0
2024-01-05,阳江471机组,0.0
2024-01-05,韶关36机组,0.0
2024-01-05,清远634机组,0.0
2024-01-05,清远635机组,0.0
2024-01-05,中山636机组,0.0
2024-01-05,阳江638机组,0.0
2024-01-05,汕头639机组,0.0
2024-01-05,河源44机组,442.4
2024-01-05,深圳17机组,419.33
2024-01-05,深圳18机组,419.33
2024-01-05,深圳19机组,419.33
2024-01-05,广州5机组,464.39
2024-01-05,广州6机组,464.39
2024-01-05,汕头112机组,375.87
2024-01-05,汕头113机组,375.87
2024-01-05,揭阳92机组,399.66
2024-01-05,其他118机组,464.39
2024-01-05,其他119机组,464.39
2024-01-05,其他120机组,442.4
2024-01-05,其他121机组,442.4
2024-01-05,汕尾116机组,375.87
2024-01-05,汕尾117机组,375.87
2024-01-05,汕尾53机组,399.66
2024-01-05,潮州87机组,399.66
2024-01-05,潮州88机组,375.87
2024-01-05,汕尾54机组,399.66
2024-01-05,梅州106机组,534.55
2024-01-05,韶关40机组,464.39
2024-01-05,韶关41机组,464.39
2024-01-05,韶关42机组,442.4
2024-01-05,韶关43机组,442.4
2024-01-05,梅州124机组,442.4
2024-01-05,东莞128机组,399.66
2024-01-05,东莞129机组,399.66
2024-01-05,中山126机组,459.39
2024-01-05,中山127机组,459.39
2024-01-05,东莞130机组,399.66
2024-01-05,梅州125机组,437.4
2024-01-05,梅州107机组,534.55
2024-01-05,梅州108机组,534.55
2024-01-05,中山229机组,757.44
2024-01-05,江门65机组,399.66
2024-01-05,东莞211机组,699.18
2024-01-05,东莞212机组,699.18
2024-01-05,江门153机组,514.51
2024-01-05,江门154机组,514.51
2024-01-05,茂名84机组,514.51
2024-01-05,佛山147机组,514.51
2024-01-05,佛山148机组,514.51
2024-01-05,珠海222机组,699.18
2024-01-05,珠海223机组,699.18
2024-01-05,云浮139机组,514.51
2024-01-05,云浮140机组,514.51
2024-01-05,云浮100机组,464.39
2024-01-05,韶关149机组,524.55
2024-01-05,韶关150机组,524.55
2024-01-05,深圳218机组,757.44
2024-01-05,深圳219机组,757.44
2024-01-05,广州214机组,757.44
2024-01-05,广州215机组,757.44
2024-01-05,汕头27机组,419.33
2024-01-05,云浮155机组,514.51
2024-01-05,珠海220机组,699.18
2024-01-05,珠海221机组,699.18
2024-01-05,中山224机组,699.18
2024-01-05,中山225机组,699.18
2024-01-05,中山226机组,699.18
2024-01-05,云浮156机组,514.51
2024-01-05,珠海23机组,399.66
2024-01-05,珠海24机组,399.66
2024-01-05,广州131机组,464.17
2024-01-05,广州132机组,464.17
2024-01-05,韶关158机组,529.55
2024-01-05,东莞233机组,757.44
2024-01-05,东莞234机组,757.44
2024-01-05,湛江80机组,419.33
2024-01-05,深圳355机组,300.0
2024-01-05,湛江81机组,419.33
2024-01-05,阳江361机组,300.0
2024-01-05,阳江362机组,300.0
2024-01-05,深圳356机组,300.0
2024-01-05,深圳357机组,300.0
2024-01-05,深圳358机组,300.0
2024-01-05,阳江363机组,300.0
2024-01-05,阳江364机组,300.0
2024-01-05,中山227机组,699.18
2024-01-05,中山228机组,699.18
2024-01-05,惠州238机组,432.97
2024-01-05,广州250机组,432.97
2024-01-05,广州251机组,432.97
2024-01-05,深圳244机组,432.97
2024-01-05,深圳245机组,432.97
2024-01-05,深圳246机组,432.97
2024-01-05,肇庆252机组,699.18
2024-01-05,肇庆253机组,699.18
2024-01-05,惠州239机组,432.97
2024-01-05,惠州240机组,432.97
2024-01-05,深圳249机组,757.44
2024-01-05,深圳241机组,432.97
2024-01-05,深圳242机组,432.97
2024-01-05,深圳243机组,432.97
