日期,节点名称,数据项,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2024-04-04,全省,电价,351.7239932886,396.0469798658,396.0402684564,396.0402684564,396.0402684564,391.119966443,381.2793624161,376.3590604027,366.5251677852,361.6317114094,361.6317114094,356.677852349,356.677852349,353.0417197987,351.7239932886,354.8052936242,348.7516778523,346.7701342282,346.7701342282,346.7701342282,336.8624161074,341.8162751678,341.8162751678,341.8162751678,346.7701342282,346.7701342282,356.677852349,357.6686241611,366.5855704698,368.567114094,366.5855704698,361.6317114094,355.6870805369,346.7701342282,346.7701342282,346.7701342282,341.8162751678,346.4365645973,346.1028062081,340.8078020134,330.8572315436,338.5152516779,327.7654236577,337.405738255,337.1483557047,337.1483557047,337.1483557047,345.4035654362,346.292260906,337.405738255,320.6420553691,310.7678145973,304.5174832215,297.5979446309,297.2315436242,295.4004278523,289.7809354027,297.0192239933,302.802340604,307.7108598993,311.8197021812,317.0469798658,313.8566946309,317.0469798658,317.0469798658,326.9546979866,317.1757802013,336.8624161074,346.7701342282,346.7701342282,346.7701342282,346.7701342282,342.1865562081,344.3987416107,352.8034354027,352.6527894295,355.1608053691,356.677852349,356.677852349,358.6593959732,358.6593959732,361.6317114094,366.5855704698,365.9217533557,363.4745469799,366.5855704698,365.0,360.0,355.0,350.0,350.0,327.0,350.0,345.0,325.0,312.78
2024-04-05,全省,电价,350.0,380.0,380.0,370.0,365.0,360.0,358.0,358.0,352.0,350.3816988255,350.2120763423,350.1272902685,345.3340436242,326.0762709732,320.6427474832,316.7572651007,311.9200713087,307.9120637584,298.2322231544,297.2315436242,299.2130872483,302.958204698,307.0452181208,311.6055830537,319.8200671141,311.7639387584,321.5133557047,326.0763590604,344.4835234899,346.7701342282,346.7701342282,350.8422063758,366.5849580537,385.733045302,375.9330956376,385.555977349,385.3787667785,394.9044840604,394.8868372483,404.2749454698,409.454215604,440.0129865772,439.2554907718,422.851795302,414.8802307047,420.5707005034,467.2556795302,420.9324328859,383.4064177852,376.1925,368.8774790268,358.2776761745,359.6596979866,381.5235947987,397.9583263423,388.0686870805,397.6186451342,407.2032256711,410.5617197987,416.9033892617,426.7909186242,421.1959941275,407.6639932886,392.9349538591,392.1361619128,389.5117030201,374.0868036913,375.9154949664,381.9386409396,389.8004194631,362.9963800336,360.1093498322,359.4196224832,359.9990813758,369.9992114094,369.994807047,364.6896686242,374.6758053691,370.0109437919,372.7878733221,369.6813548658,369.6813548658,374.6758053691,369.6844043624,369.6844043624,370.0180578859,369.6888087248,369.6888590604,369.6889848993,369.6889848993,369.6889848993,361.6963087248,359.6979865772,349.7063758389,329.7231543624,309.4301258389
2024-04-06,全省,电价,384.3432760067,400.4120134228,410.0717994966,394.7273154362,377.3882130872,367.6231166107,365.4589261745,362.0797818792,356.9352558725,356.6771518456,360.938284396,361.2554530201,354.3801468121,352.0956879195,351.0762206376,351.0762206376,343.367067953,341.2555201342,341.2555201342,341.2555201342,341.1453145973,331.4348699664,332.3331375839,340.0,340.9996686242,340.0,350.0,360.8967994966,370.7167659396,379.9986325503,389.9973447987,390.9893120805,398.3216107383,399.9790184564,399.9758598993,414.8993875839,416.1362709732,428.196635906,438.2843120805,439.032067953,456.1651761745,543.0309312081,582.420591443,590.4640939597,497.922227349,789.1053397651,679.4453901007,428.8417197987,379.7084270134,376.8015981544,395.680159396,377.7842491611,380.4312080537,392.4492365772,435.2195050336,433.511761745,472.1224874161,459.6100125839,453.4925167785,460.2768582215,454.0544840604,470.1874874161,465.3555872483,452.4423615772,419.8651384228,433.015545302,423.4326510067,433.1549244966,423.7419043624,434.868636745,389.9593204698,387.1448573826,384.1667911074,391.1345511745,400.1961744966,407.6439639262,402.4959060403,407.3596644295,413.9046057047,401.7497818792,399.2705662752,400.1710067114,400.1710067114,396.5802432886,400.2128229866,399.8040100671,399.8102097315,389.8348531879,382.1930327181,375.9944001678,379.8688800336,369.9867449664,369.9867449664,362.0,357.33,340.0
2024-04-07,全省,电价,319.3098951342,354.9577894295,349.4437290268,356.3732802013,353.4033766779,346.4742533557,346.4742533557,346.983284396,346.5823196309,346.4742533557,337.3470260067,328.9975964765,321.9628984899,321.9628984899,326.6756501678,321.7259395973,315.786489094,316.9051426174,315.5687290268,315.786489094,315.3706711409,317.5484228188,317.7661870805,326.6756501678,326.6756501678,326.6756501678,346.4741736577,346.983204698,346.462227349,354.3814848993,356.6989932886,367.0020218121,362.1717827181,369.6258137584,382.2745847315,389.4056879195,399.7251258389,401.1123783557,399.7428691275,409.4390268456,409.4184270134,461.8191862416,447.9047567114,457.4356753356,478.9478271812,476.285159396,428.192386745,398.9539010067,383.6722399329,366.8747105705,360.0092785235,360.691635906,359.702260906,370.4024622483,383.5379068792,388.6956753356,389.2058766779,386.2016526846,390.5476300336,390.5476300336,390.5476300336,389.1884354027,385.5407298658,384.5393288591,380.5339974832,390.5476300336,390.5470763423,398.5217114094,392.5506040268,400.5382172819,367.8248447987,367.7798531879,362.8155998322,370.860591443,387.7344127517,387.7344127517,387.7344127517,392.8009689597,387.5413171141,387.1983431208,377.3022567114,385.9092114094,387.626602349,387.5624496644,381.6834354027,396.6802348993,389.0011073826,389.0332760067,377.3212416107,367.1039807047,363.2416610738,358.1368708054,349.6375838926,347.6510067114,337.7181208054,322.8187919463
2024-04-08,全省,电价,357.5906040268,377.4563758389,404.717772651,404.717772651,395.2298573826,387.6228984899,368.5997105705,366.6121392617,368.2408431208,358.3079572148,350.5053104027,349.4569043624,348.1667491611,348.1667491611,347.6577181208,344.677852349,337.7248322148,332.7583892617,332.7583892617,327.7919463087,327.7919463087,327.7919463087,332.7583892617,337.7248322148,348.0818959732,348.5061493289,348.7339387584,351.049454698,357.5906040268,367.5234899329,377.4563758389,382.4228187919,382.4219505034,397.9584731544,397.9685780201,399.3118540268,403.2998615772,410.0662038591,419.9274706376,440.1372105705,448.0749748322,419.455079698,419.2874077181,438.3264932886,457.5477181208,400.1414807047,401.1182550336,409.7796686242,402.6710612416,399.3916065436,389.4876845638,391.4708515101,385.0756921141,397.4194295302,427.578670302,445.9840687919,438.904375,439.1090436242,429.2641442953,427.9839932886,434.1647315436,427.4063422819,420.2648154362,410.5962877517,410.5962877517,420.5364261745,410.7848699664,416.7651342282,430.5658892617,398.0350838926,387.9627474832,379.9760151007,367.9367533557,377.9547986577,377.4630872483,387.9887122483,382.428284396,397.9077558725,392.3154278523,392.6667701342,397.3017743289,395.317692953,397.322147651,397.322147651,397.322147651,401.4494127517,397.322147651,392.6934228188,387.389261745,387.389261745,387.389261745,372.5991946309,377.4563758389,367.5234899329,357.5906040268,348.6510067114
2024-04-09,全省,电价,347.3629739933,367.2119672819,367.2119672819,370.6965142617,367.6361451342,365.5545763423,362.2497189597,357.2874706376,357.2874706376,357.2874706376,349.4570427852,347.3538003356,346.1004697987,341.1560234899,331.9798531879,326.3234102349,319.4017533557,316.4352181208,315.7931711409,314.8204194631,310.0016862416,313.5126677852,313.5129404362,316.3884899329,323.3094924497,343.6220763423,345.7300083893,348.7943498322,352.7055704698,352.7055704698,355.7466904362,355.5307424497,364.02875,384.0409605705,387.2704823826,398.4747818792,402.6421686242,406.8325629195,406.8325629195,406.790625,414.6768120805,407.845432047,409.9004236577,410.6495092282,416.7267407718,430.1200419463,431.9178775168,402.1188674497,356.4080956376,359.2716652685,349.5841065436,348.8775545302,348.8775545302,353.6609857383,390.5208850671,373.9599790268,384.008284396,384.5648993289,390.6000293624,390.9356375839,390.9356375839,400.8160864094,400.8160864094,398.9594043624,392.5029781879,392.5029781879,394.8878062081,398.9594043624,400.8160864094,399.1627894295,388.6409815436,379.0835864094,374.6474622483,380.1547902685,378.8902348993,383.1106040268,379.6104194631,383.9535486577,380.0837709732,377.9391904362,378.4465562081,383.7193959732,384.0790855705,383.7756921141,377.6021979866,381.7328942953,379.4363758389,374.8575755034,369.3475964765,374.1415016779,368.4092533557,355.4688129195,350.100591443,343.1806501678,323.3183934564,313.5225713087
2024-04-10,全省,电价,0.0,317.0990813758,317.5191778523,321.9553691275,315.9810360738,313.3245595638,312.8185360738,306.5876258389,305.5394253356,305.4971015101,295.8384060403,293.8791988255,10.3708305369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.8777139262,295.8698741611,309.3278104027,320.0938255034,318.8335989933,322.0313464765,320.7872776846,325.8667659396,346.1284437919,371.6692407718,364.4225251678,366.4061283557,368.9004110738,368.987227349,372.2939848993,371.8398573826,376.5810528523,368.9285528523,368.4230243289,366.6969588926,390.4103104027,389.3751048658,392.2879068792,357.3822147651,341.2817911074,348.5436157718,332.1162458054,320.3634521812,314.4582508389,331.8709563758,347.3524119128,348.7170763423,348.7170763423,350.2122315436,350.1448741611,358.7436744966,363.3361073826,369.7936451342,368.216216443,366.8629949664,365.5848531879,370.4220721477,370.4220721477,375.3371854027,377.6343959732,377.4514219799,369.3046098993,367.3991862416,357.3615394295,367.383158557,369.3695931208,367.3732130872,367.3732130872,377.3739177852,371.8091610738,368.3349622483,370.1190645973,372.9534941275,376.9117701342,376.9230243289,394.1214303691,387.0289177852,385.3777768456,383.4783473154,380.0377684564,377.1608389262,371.908158557,334.0923280201,323.7617072148,313.8609815436,304.5628649329,277.5718791946
2024-04-11,全省,电价,299.9952600671,337.3554907718,325.3168582215,330.0383934564,325.360113255,322.5545302013,322.5545302013,322.5545302013,322.5545302013,322.5545302013,318.5847315436,317.5922818792,308.0980159396,306.9035989933,302.0703691275,297.7432885906,290.8060654362,288.1760738255,278.509614094,198.4983221477,104.2156040268,288.1760738255,290.8060654362,297.9715520134,306.0401677852,317.5922818792,327.5167785235,327.5167785235,327.5167785235,327.5167785235,327.085511745,327.8542114094,347.3657718121,367.7143708054,357.756875,362.7845008389,362.7845008389,359.7822441275,362.7912206376,370.1386912752,365.2555578859,360.056682047,359.728284396,358.1685360738,354.2924328859,359.5894840604,357.9535025168,348.853364094,298.1006166107,294.6273238255,286.5838171141,253.2498615772,196.113783557,287.6720637584,307.8124748322,329.6880494966,332.9930578859,349.4679236577,350.6731921141,359.6713926174,361.8585612416,365.0892869128,362.7685318792,370.2504026846,365.2496854027,369.8644924497,369.9022441275,372.4831291946,377.5703397651,377.4822525168,377.433238255,372.4336870805,367.4106879195,380.0682676174,377.4082718121,378.2020931208,373.9121182886,382.427114094,380.906329698,376.8271812081,376.9858389262,381.3543959732,383.4644505034,381.8001174497,382.8226216443,378.3694672819,377.1547692953,373.3137583893,368.4018456376,361.7063758389,353.6661073826,343.8422818792,334.0184563758,319.2827181208,313.3884228188,302.9358724832
2024-04-12,全省,电价,327.519295302,349.3489932886,349.3489932886,359.3628942953,358.7365813758,358.4477013423,362.9433934564,362.7124874161,359.2734899329,357.3799496644,349.3912374161,347.4732634228,339.4244966443,332.3701048658,329.4576300336,327.5151006711,327.5151006711,327.5151006711,319.9750838926,322.552852349,322.552852349,326.5226510067,327.5151006711,327.5151006711,331.6039932886,347.8161073826,357.288590604,367.2097315436,367.2097315436,367.5468791946,372.1677852349,367.4176887584,376.8137583893,425.7832172819,400.4102181208,396.626602349,391.0977558725,399.7357005034,399.7357005034,389.1724035235,386.3703062081,378.6658305369,377.4166149329,375.3284815436,374.8203565436,383.6585822148,376.1073783557,375.9124874161,336.7080872483,332.5420176174,335.810113255,325.7618036913,323.5770721477,326.5905159396,353.7590604027,367.0521895973,365.5513590604,368.2346895973,367.5775293624,371.0530620805,376.6193917785,375.0744001678,378.5249119128,380.6453691275,371.0634983221,382.4995973154,378.2499916107,381.4282718121,385.8857550336,385.8857550336,366.7360696309,363.6867030201,363.596795302,373.3204697987,373.3204697987,374.0983850671,373.7095050336,383.4793875839,385.000545302,378.5946895973,380.0767994966,383.4997986577,383.4997986577,383.4930872483,383.1493288591,383.1493288591,383.1493288591,383.1493288591,383.1493288591,383.1493288591,373.4826845638,368.4068791946,363.494966443,353.6711409396,335.9882550336,324.1929530201
2024-04-13,全省,电价,351.9318624161,377.7986199664,376.9078775168,376.9078775168,378.2242701342,373.4695385906,373.3123573826,368.734454698,365.4631208054,363.4885318792,363.4885318792,353.6647063758,349.0868036913,343.8408808725,343.8408808725,341.8761157718,329.1051426174,331.0699077181,328.1798154362,329.1051426174,327.1403775168,329.1051426174,329.1051426174,329.1051426174,334.0170553691,343.8408808725,351.6999412752,353.6647063758,349.0868036913,348.7527936242,345.8056459732,343.8408808725,353.6714177852,368.4071560403,371.995033557,373.3257802013,380.0840687919,376.0797651007,382.2619337248,381.6828187919,366.3818833893,371.3553020134,362.8696308725,360.4449328859,364.6513548658,358.4551174497,360.4434563758,350.9399244966,256.9595637584,391.4352894295,264.9051468121,252.0037625839,274.6476468121,302.533716443,348.1326761745,377.3403355705,372.8644295302,362.4174916107,363.8858724832,371.299760906,362.058091443,362.8210612416,369.9542869128,376.7005159396,373.4390729866,381.3569001678,375.8410276846,445.4882760067,377.901409396,445.5527516779,372.9491568792,358.5140645973,354.1054446309,364.6338800336,365.2482885906,373.122307047,370.001841443,379.8685444631,375.3457214765,369.4844840604,369.432739094,374.4036786913,376.8376761745,374.3136996644,369.1597399329,368.7460780201,363.9799958054,366.5422315436,369.3976342282,369.5145176174,364.4876468121,354.5036493289,353.6711409396,343.8473154362,329.8729446309,324.3185696309
2024-04-14,全省,电价,344.3505369128,417.7299580537,451.9770218121,469.4472818792,442.3496057047,403.1175419463,403.1175419463,393.293716443,393.293716443,383.4630872483,383.4630872483,378.5469798658,373.6308724832,368.8327516779,367.7413758389,363.7986577181,358.8825503356,358.8825503356,355.932885906,353.966442953,352.0,353.966442953,353.966442953,353.966442953,354.300738255,358.8825503356,363.7986577181,364.890033557,365.7651006711,364.1231208054,363.7986577181,353.966442953,353.966442953,358.889261745,353.9731543624,355.9463087248,358.8959731544,353.9865771812,355.7428062081,358.485591443,362.1717659396,358.6086157718,363.0422818792,363.0422818792,362.9294630872,372.4333724832,372.4437290268,373.5966526846,354.5595553691,339.3389597315,348.9383515101,348.4234731544,348.7013758389,357.9609102349,372.5760864094,377.4681795302,375.4851426174,371.6155830537,374.449102349,379.1566275168,377.7547860738,367.0609186242,367.6506417785,366.7920218121,363.778909396,367.7278481544,362.1419295302,365.6501677852,371.7433305369,374.7820050336,374.6828481544,375.0099454698,364.703238255,364.7032466443,369.4252055369,372.013590604,369.2466946309,380.4058263423,381.4378020134,380.0691191275,380.0691191275,373.0576258389,375.0356124161,375.1944924497,377.6792827181,377.2495973154,375.6174496644,378.567114094,378.567114094,376.5939597315,368.8461744966,368.7214765101,363.8053691275,358.889261745,353.966442953,349.0503355705
2024-04-15,全省,电价,387.6166694631,585.8644924497,500.466216443,727.2614723154,465.6395595638,455.5429739933,444.4567701342,403.6000838926,393.2953020134,383.4630872483,383.4630872483,373.6308724832,371.674261745,365.7651006711,363.7986577181,363.7986577181,355.932885906,354.300738255,353.966442953,349.0503355705,348.067114094,349.3846308725,353.966442953,355.932885906,360.8489932886,365.7651006711,373.6308724832,373.7881879195,383.4630872483,378.5469798658,378.2669253356,369.6301971477,373.9125880872,409.2088926174,423.356602349,437.6947147651,455.4668791946,446.1303984899,453.2837625839,499.8661325503,490.1819295302,514.6325922819,534.862386745,505.7122734899,543.7531333893,569.610192953,450.3381459732,435.0044756711,343.8562080537,360.5099874161,369.2105159396,371.3645721477,370.2374035235,377.1607718121,400.5541652685,560.1315897651,609.9755620805,630.2782256711,610.1363674497,624.6293456376,489.585625,468.4682718121,450.0078439597,426.2252432886,421.3842491611,413.3405704698,401.5516442953,403.7027432886,397.4026719799,397.5373783557,378.3167407718,375.2103607383,373.237227349,377.8093120805,382.6327516779,382.7514681208,384.1813255034,393.9126803691,393.0718582215,385.0947189597,389.7780201342,394.6889010067,397.354647651,406.2654068792,409.5146392617,444.4815771812,410.2840142617,405.2272944631,389.6425041946,394.6254404362,384.4868204698,378.7504781879,373.7687751678,363.8053691275,358.8825503356,347.0838926174
